Time,FL Speed,FR Speed,FA Speed,RL Speed,RR Speed,RA Speed,dA Speed,dA* Speed,Distance,Average Acceleration,Steering Angle,Steering Speed,TCS OFF Switch,TCS OFF Status,TCS Action,ABD Action,ABS Pump,RPM,APP,TPS,ECT,IAT,ECT offset,Brake On,Fan State,Torque ABS1,Torque ABS2,Torque ECM1,Torque ECM3,ABS Sensors Failure,Speed Stage,Distance Stage,Current Gear,Shift Light,Emergency Blinker,
109.85,78.50,78.50,78.50,76.93,77.26,77.04,1.45,1.45,59.65,3.71,7,16,0,0,0,0,0,48.61,102,99,100,70,0,0,3,250,250,159,157,0,2,2,2,0,0,
109.88,78.50,78.50,78.50,76.93,77.26,77.04,1.45,1.45,59.65,3.71,8,13,0,0,0,0,0,48.86,102,99,100,70,0,0,3,250,250,163,157,0,2,2,2,0,0,
109.90,79.51,80.07,79.73,77.71,77.71,77.71,2.01,2.35,60.51,3.74,10,18,0,0,0,0,0,49.00,102,99,100,70,0,0,3,250,250,163,156,0,2,2,2,0,0,
109.92,79.62,80.07,79.85,77.71,77.94,77.83,2.01,2.24,60.95,3.71,11,16,0,0,0,0,0,49.42,102,99,100,70,0,0,3,250,250,163,156,0,2,2,2,0,0,
109.94,79.73,79.85,79.73,78.05,78.05,78.05,1.67,1.79,61.39,3.70,12,16,0,0,0,0,0,49.61,102,99,100,70,0,0,3,250,250,159,156,0,2,2,2,0,0,
109.96,79.96,80.74,80.30,78.50,78.39,78.39,1.90,2.35,61.84,3.71,13,13,0,0,0,0,0,49.55,102,99,100,70,0,0,3,250,250,160,156,0,2,2,2,0,0,
109.98,80.52,79.40,79.96,78.61,78.61,78.61,1.34,1.90,62.26,3.71,14,10,0,0,0,0,0,49.79,102,99,100,69,0,0,3,250,250,164,156,0,2,2,2,0,0,
110.00,80.41,79.85,80.07,78.83,78.95,78.83,1.23,1.56,62.71,3.70,15,8,0,0,0,0,0,49.89,102,99,100,69,0,0,3,250,250,164,156,0,2,2,2,0,0,
110.02,80.52,81.19,80.85,79.28,79.06,79.17,1.67,2.01,63.15,3.71,15,4,0,0,0,0,0,49.77,102,99,100,69,0,0,3,250,250,163,156,0,2,2,2,0,0,
110.04,81.30,80.97,81.08,79.62,79.51,79.51,1.56,1.79,63.60,3.72,15,2,0,0,0,0,0,49.89,102,99,100,69,0,0,3,250,250,164,156,0,2,2,2,0,0,
110.06,81.42,81.86,81.64,80.18,79.85,79.96,1.67,1.90,64.05,3.75,15,2,0,0,0,0,0,50.00,102,99,100,69,0,0,3,250,250,164,156,0,2,2,2,0,0,
110.08,81.42,81.64,81.53,80.18,80.07,80.07,1.45,1.56,64.49,3.72,15,3,0,0,0,0,0,50.04,102,99,100,69,0,0,3,250,250,165,158,0,2,2,2,0,0,
110.10,81.64,81.98,81.75,80.63,80.18,80.41,1.34,1.56,64.94,3.73,15,5,0,0,0,0,0,50.35,102,99,100,69,0,0,3,250,250,165,157,0,2,2,2,0,0,
110.12,81.64,81.98,81.75,80.63,80.18,80.41,1.34,1.56,64.94,3.73,14,10,0,0,0,0,0,50.64,102,99,100,69,0,0,3,250,250,164,157,0,2,2,2,0,0,
110.14,82.54,81.98,82.20,80.85,80.63,80.74,1.45,1.79,65.84,3.70,13,10,0,0,0,0,0,50.68,102,99,100,69,0,0,3,250,250,160,157,0,2,2,2,0,0,
110.16,82.42,83.32,82.87,80.85,81.19,80.97,1.90,2.35,66.30,3.69,13,7,0,0,0,0,0,51.12,102,99,100,69,0,0,3,250,250,164,157,0,2,2,2,0,0,
110.18,82.54,83.43,82.99,81.19,81.30,81.19,1.79,2.24,66.75,3.69,12,7,0,0,0,0,0,51.39,102,99,100,69,0,0,3,250,250,159,157,0,2,2,2,0,0,
110.20,83.10,83.21,83.10,81.75,81.53,81.64,1.45,1.56,67.21,3.71,12,5,0,0,0,0,0,51.40,102,99,100,69,0,0,3,250,250,160,156,0,2,2,2,0,0,
110.22,83.77,82.99,83.32,82.20,81.98,82.09,1.23,1.67,67.66,3.74,12,1,0,0,0,0,0,51.53,102,99,100,69,0,0,3,250,250,161,156,0,2,2,2,0,0,
110.24,84.00,84.22,84.11,82.20,82.09,82.09,2.01,2.12,68.12,3.70,12,1,0,0,0,0,0,51.89,102,99,100,69,0,0,3,250,250,161,156,0,2,2,2,0,0,
110.26,84.11,84.67,84.33,82.54,82.31,82.42,1.90,2.24,68.59,3.71,12,1,0,0,0,0,0,52.12,102,99,100,69,0,0,3,250,250,161,156,0,2,2,2,0,0,
110.28,84.33,84.89,84.56,82.87,82.65,82.76,1.79,2.12,69.05,3.72,12,3,0,0,0,0,0,52.10,100,99,100,69,0,0,3,250,250,161,157,0,2,2,2,0,0,
110.30,85.23,84.44,84.78,83.21,82.87,82.99,1.79,2.24,69.51,3.71,12,0,0,0,0,0,0,52.50,95,99,100,69,0,0,3,250,250,163,157,0,2,2,2,0,0,
110.32,85.34,85.12,85.23,83.43,82.99,83.21,2.01,2.12,69.97,3.71,12,0,0,0,0,0,0,52.73,87,98,100,69,0,0,3,250,250,161,157,0,2,2,2,0,0,
110.34,85.12,86.01,85.57,83.55,83.32,83.43,2.12,2.57,70.44,3.70,12,7,0,0,0,0,0,52.94,74,93,100,69,0,0,3,250,250,161,153,0,2,2,2,0,0,
110.36,85.68,85.79,85.68,84.00,83.43,83.66,2.01,2.12,70.91,3.69,11,9,0,0,0,0,0,52.88,60,81,100,69,0,0,3,250,250,162,141,0,2,2,2,0,0,
110.38,86.46,86.24,86.35,84.22,84.00,84.11,2.24,2.35,71.38,3.72,10,11,0,0,0,0,0,53.16,46,69,100,69,0,0,3,250,250,164,119,0,2,2,2,0,0,
110.40,86.46,86.91,86.69,84.44,84.22,84.33,2.35,2.57,71.85,3.71,10,10,0,0,0,0,0,53.35,32,60,100,69,0,0,3,250,250,160,158,0,2,2,2,0,0,
110.42,86.46,87.14,86.80,84.56,84.33,84.44,2.35,2.69,72.32,3.69,9,10,0,0,0,0,0,53.45,16,39,100,69,0,0,3,250,250,147,143,0,2,2,2,0,0,
110.44,87.02,87.25,87.14,84.67,84.56,84.56,2.57,2.69,72.80,3.67,8,7,0,0,0,0,0,53.39,0,29,100,69,0,0,3,250,250,135,126,0,2,2,2,0,0,
110.46,86.91,87.47,87.14,85.23,84.89,85.00,2.12,2.46,73.28,3.69,8,5,0,0,0,0,0,52.91,0,24,100,69,0,0,3,250,250,121,113,0,2,2,2,0,0,
110.48,86.35,87.47,86.91,85.23,85.12,85.12,1.79,2.35,73.75,3.67,7,1,0,0,0,0,0,52.69,0,21,100,69,0,0,3,250,250,111,99,0,2,2,2,0,0,
110.50,86.57,87.02,86.80,85.45,85.34,85.34,1.45,1.67,74.22,3.67,7,4,0,0,0,0,0,52.26,0,18,100,69,0,0,3,250,250,101,89,0,2,2,2,0,0,
110.52,86.80,86.35,86.57,85.68,85.34,85.45,1.12,1.34,74.70,3.65,7,2,0,0,0,0,0,51.89,0,16,100,69,0,0,3,250,250,90,80,0,2,2,2,0,0,
110.54,86.01,86.24,86.13,85.90,85.68,85.79,0.33,0.44,75.18,3.66,6,7,0,0,0,0,0,51.48,0,12,100,69,0,0,3,250,250,81,72,0,2,2,2,0,0,
110.56,86.01,86.13,86.01,85.90,85.79,85.79,0.22,0.33,75.67,3.62,6,12,0,0,0,0,0,51.48,0,11,100,69,0,0,3,250,250,68,65,0,2,2,2,0,0,
110.58,86.01,86.13,86.01,85.90,85.79,85.79,0.22,0.33,75.67,3.62,5,12,0,0,0,0,0,51.41,0,11,100,69,0,0,3,250,250,60,59,0,2,2,2,0,0,
110.60,85.34,85.45,85.34,85.79,85.79,85.79,-0.44,-0.33,76.62,3.56,4,11,0,0,0,0,0,51.31,0,10,100,69,0,0,3,250,250,55,54,0,2,2,2,0,0,
110.62,85.57,85.45,85.45,86.01,85.79,85.90,-0.44,-0.33,77.10,3.54,3,11,0,0,0,0,0,51.32,0,9,100,69,0,0,3,250,250,50,50,0,2,2,2,0,0,
110.64,85.79,84.89,85.34,85.79,85.68,85.68,-0.33,0.10,77.58,3.48,2,9,0,0,0,0,0,51.16,0,8,100,69,0,0,3,250,250,44,46,0,2,2,2,0,0,
110.66,85.45,85.12,85.23,85.45,85.68,85.57,-0.33,-0.11,78.07,3.44,1,7,0,0,0,0,0,50.84,0,8,100,69,0,0,3,250,250,40,43,0,2,2,2,0,0,
110.68,85.90,85.00,85.45,85.68,85.34,85.45,0.00,0.44,78.54,3.40,1,5,0,0,0,0,0,50.26,0,8,100,69,0,0,3,250,250,37,40,0,2,2,2,0,0,
110.70,85.12,86.35,85.68,85.79,85.45,85.57,0.10,0.78,79.02,3.38,0,8,0,0,0,0,0,50.02,0,8,100,69,0,0,3,250,250,35,23,0,2,2,2,0,0,
110.72,85.57,85.45,85.45,85.45,85.57,85.45,0.00,0.10,79.50,3.34,0,9,0,0,0,0,0,49.65,0,8,100,69,0,0,3,250,250,34,23,0,2,2,2,0,0,
110.74,85.45,84.56,85.00,85.34,85.45,85.34,-0.33,0.10,79.98,3.30,0,7,0,0,0,0,0,49.33,0,8,100,69,0,0,3,250,250,34,24,0,2,2,2,0,0,
110.76,85.90,85.57,85.68,85.45,86.01,85.68,0.00,0.22,80.46,3.31,0,0,0,0,0,0,0,48.96,0,8,100,69,0,0,3,250,250,33,24,0,2,2,2,0,0,
110.78,85.68,86.24,85.90,85.68,86.01,85.79,0.10,0.44,80.94,3.29,0,0,0,0,0,0,0,48.53,0,8,100,69,0,0,3,250,250,33,24,0,2,2,2,0,0,
110.80,85.45,86.24,85.79,85.45,85.00,85.23,0.55,1.00,81.42,3.20,-1,3,0,0,0,0,0,48.40,0,8,100,69,0,0,3,250,250,33,24,0,2,2,2,0,0,
110.82,85.34,86.35,85.79,85.45,84.89,85.12,0.67,1.23,81.89,3.16,-1,5,0,0,0,0,0,48.12,0,8,100,69,0,0,3,250,250,33,24,0,2,2,2,0,0,
110.84,85.34,86.24,85.79,84.78,85.68,85.23,0.55,1.00,82.37,3.15,-1,4,0,0,0,0,0,47.69,0,8,100,69,0,0,3,250,250,33,25,0,2,2,2,0,0,
110.86,85.34,85.34,85.34,85.79,85.12,85.45,-0.11,-0.11,82.85,3.15,-2,1,0,0,0,0,0,47.55,0,8,100,69,0,0,3,250,250,33,25,0,2,2,2,0,0,
110.88,85.34,85.79,85.57,85.12,84.33,84.67,0.89,1.12,83.32,3.04,-2,4,0,0,0,0,0,47.11,0,8,100,69,0,0,3,250,250,33,25,0,2,2,2,0,0,
110.90,84.67,85.12,84.89,85.34,85.12,85.23,-0.33,-0.11,83.80,3.08,-2,4,0,0,0,0,0,47.02,0,8,100,69,0,0,3,250,250,33,25,0,2,2,2,0,0,
110.92,84.78,85.34,85.00,85.23,86.01,85.57,-0.56,-0.22,84.28,3.09,-3,4,0,0,0,0,0,46.77,0,8,100,69,0,0,3,250,250,34,25,0,2,2,2,0,0,
110.94,84.78,84.78,84.78,85.45,86.24,85.79,-1.01,-1.01,84.76,3.09,-3,1,0,0,0,0,0,46.45,0,8,100,69,0,0,3,250,250,25,25,0,2,2,2,0,0,
110.96,84.78,85.79,85.23,85.00,86.01,85.45,-0.22,0.33,85.25,3.03,-3,0,0,0,0,0,0,46.07,0,8,100,69,0,0,3,250,250,25,25,0,2,2,2,0,0,
110.98,85.23,84.67,84.89,85.34,85.34,85.34,-0.44,-0.11,85.72,3.00,-3,0,0,0,0,0,0,45.75,0,8,100,68,0,0,3,250,250,26,26,0,2,2,2,0,0,
111.00,85.57,85.68,85.57,85.23,85.34,85.23,0.33,0.44,86.19,2.96,-2,5,0,0,0,0,0,45.43,0,8,100,68,0,0,3,250,250,25,25,0,2,2,2,0,0,
111.02,85.12,85.68,85.34,85.23,85.45,85.34,0.00,0.33,86.67,2.95,-2,8,0,0,0,0,0,44.90,0,8,100,68,0,0,3,250,250,25,25,0,2,2,2,0,0,
111.04,85.23,86.01,85.57,85.23,85.34,85.23,0.33,0.78,87.15,2.92,-1,7,0,0,0,0,0,44.73,1,8,100,68,0,0,3,250,250,25,26,0,2,2,2,0,0,
111.06,84.89,85.23,85.00,84.89,85.34,85.12,-0.11,0.10,87.63,2.88,-1,4,0,0,0,0,0,44.44,18,8,100,68,0,0,3,250,250,36,48,0,2,2,2,0,0,
111.08,84.89,84.89,84.89,85.12,85.12,85.12,-0.22,-0.22,88.10,2.86,0,2,0,0,0,0,0,44.10,36,8,100,68,0,0,3,250,250,36,98,0,2,2,2,0,0,
111.10,85.90,85.68,85.79,85.12,85.23,85.12,0.67,0.78,88.58,2.84,0,1,0,0,0,0,0,43.60,51,9,100,68,0,0,3,250,250,36,128,0,2,2,2,0,0,
111.12,85.90,85.68,85.79,85.12,85.23,85.12,0.67,0.78,88.58,2.84,0,2,0,0,0,0,0,42.61,51,9,100,68,0,0,3,250,250,43,143,0,2,2,2,0,0,
111.14,85.23,85.45,85.34,85.00,85.23,85.12,0.22,0.33,89.53,2.80,0,0,0,0,0,0,0,41.90,68,36,100,68,0,0,3,250,250,68,121,0,2,2,2,0,0,
111.16,86.13,85.34,85.68,85.00,85.34,85.12,0.55,1.00,90.01,2.78,0,2,0,0,0,0,0,41.58,71,51,100,68,0,0,3,250,250,103,120,0,2,2,2,0,0,
111.18,85.79,85.23,85.45,85.45,85.45,85.45,0.00,0.33,90.49,2.79,0,3,0,0,0,0,0,42.37,72,51,100,68,0,0,3,250,250,134,122,0,2,2,2,0,0,
111.21,85.90,86.35,86.13,85.12,85.45,85.23,0.89,1.12,90.96,2.75,0,4,0,0,0,0,0,43.03,72,44,100,68,0,0,3,250,250,135,123,0,2,2,2,0,0,
111.23,86.57,86.35,86.46,85.23,85.57,85.34,1.12,1.23,91.44,2.74,0,4,0,0,0,0,0,43.45,72,42,100,68,0,0,3,250,250,138,126,0,2,2,2,0,0,
111.25,87.02,87.47,87.25,85.57,85.68,85.57,1.67,1.90,91.92,2.75,1,4,0,0,0,0,0,43.25,72,41,100,68,0,0,3,250,250,139,129,0,2,2,2,0,0,
111.26,87.69,87.47,87.58,85.90,85.90,85.90,1.67,1.79,92.41,2.76,1,3,0,0,0,0,0,42.82,72,41,100,68,0,0,3,250,250,138,132,0,2,2,2,0,0,
111.28,87.81,88.03,87.92,85.79,86.24,86.01,1.90,2.01,92.89,2.75,1,2,0,0,0,0,0,42.35,72,41,100,68,0,0,3,250,250,138,135,0,2,2,2,0,0,
111.30,88.03,88.03,88.03,86.35,86.24,86.24,1.79,1.79,93.37,2.75,1,0,0,0,0,0,0,41.98,72,41,100,68,0,0,3,250,250,139,139,0,2,2,3,0,0,
111.32,87.69,87.69,87.69,86.46,86.69,86.57,1.12,1.12,93.85,0.00,1,0,0,0,0,0,0,42.10,72,42,100,68,0,0,3,250,250,140,142,0,2,2,2,0,0,
111.34,87.47,87.81,87.58,86.57,87.02,86.80,0.78,1.00,94.34,0.00,1,1,0,0,0,0,0,42.18,72,42,100,68,0,0,3,250,250,142,146,0,2,2,2,0,0,
111.36,87.69,87.81,87.69,86.01,86.91,86.46,1.23,1.34,94.83,-4.57,1,1,0,0,0,0,0,42.35,72,42,100,68,0,0,3,250,250,144,149,0,2,2,2,0,0,
111.39,87.81,87.81,87.81,86.80,87.02,86.91,0.89,0.89,95.31,0.75,1,2,0,0,0,0,0,42.77,72,42,100,68,0,0,3,250,250,144,149,0,2,2,2,0,0,
111.41,88.37,88.26,88.26,87.14,87.02,87.02,1.23,1.34,95.80,1.01,1,0,0,0,0,0,0,42.94,72,42,100,68,0,0,3,250,250,145,149,0,2,2,2,0,0,
111.42,88.14,88.59,88.37,87.25,87.36,87.25,1.12,1.34,96.28,1.54,1,1,0,0,0,0,0,43.40,72,42,100,68,0,0,3,250,250,146,149,0,2,2,2,0,0,
111.44,88.37,88.26,88.26,87.02,87.47,87.25,1.00,1.12,96.77,1.23,1,3,0,0,0,0,0,43.45,72,42,100,68,0,0,3,250,250,145,150,0,2,2,2,0,0,
111.46,88.93,88.71,88.82,87.14,87.47,87.25,1.56,1.67,97.26,1.02,1,3,0,0,0,0,0,43.52,72,42,100,68,0,0,3,250,250,145,150,0,2,2,2,0,0,
111.48,88.93,89.16,89.04,87.58,87.69,87.58,1.45,1.56,97.75,1.54,2,4,0,0,0,0,0,43.36,72,42,100,68,0,0,3,250,250,145,150,0,2,2,2,0,0,
111.50,88.71,89.26,88.93,87.69,87.92,87.81,1.12,1.45,98.25,1.73,2,4,0,0,0,0,0,43.30,72,42,100,68,0,0,3,250,250,145,150,0,2,2,2,0,0,
111.52,88.93,89.04,88.93,87.92,88.03,87.92,1.00,1.12,98.73,1.71,2,3,0,0,0,0,0,43.25,72,42,100,68,0,0,3,250,250,145,150,0,2,2,2,0,0,
111.55,89.26,89.49,89.38,88.03,88.26,88.14,1.23,1.34,99.23,1.85,3,3,0,0,0,0,0,43.14,72,42,100,68,0,0,3,250,250,145,150,0,2,2,2,0,0,
111.57,89.49,89.94,89.71,88.37,88.59,88.48,1.23,1.45,99.73,2.09,3,4,0,0,0,0,0,43.18,72,42,100,68,0,0,3,250,250,145,150,0,2,2,2,0,0,
111.58,89.49,89.49,89.49,88.37,88.71,88.48,1.00,1.00,100.28,1.90,3,4,0,0,0,0,0,43.60,72,42,100,68,0,0,3,250,250,145,150,0,2,2,2,0,0,
111.60,89.38,89.94,89.60,88.48,88.71,88.59,1.00,1.34,100.71,1.89,3,0,0,0,0,0,0,43.60,72,42,100,68,0,0,3,250,250,145,150,0,2,2,2,0,0,
111.62,89.49,90.05,89.71,88.71,88.82,88.71,1.00,1.34,101.21,1.87,3,1,0,0,0,0,0,43.72,72,42,100,68,0,0,3,250,250,146,150,0,2,2,2,0,0,
111.64,89.83,89.94,89.83,88.93,89.16,89.04,0.78,0.89,101.71,2.05,3,0,0,0,0,0,0,44.02,72,42,100,68,0,0,3,250,250,146,150,0,2,2,2,0,0,
111.67,89.94,90.83,90.39,88.93,89.26,89.04,1.34,1.79,102.21,1.92,3,1,0,0,0,0,0,44.28,72,42,100,68,0,0,3,250,250,147,151,0,2,2,2,0,0,
111.69,90.28,89.71,89.94,89.16,89.38,89.26,0.67,1.00,102.71,1.99,3,0,0,0,0,0,0,44.28,72,42,100,68,0,0,3,250,250,147,151,0,2,2,2,0,0,
111.71,90.28,90.95,90.61,89.26,89.49,89.38,1.23,1.56,103.21,1.97,3,0,0,0,0,0,0,44.25,72,42,100,68,0,0,3,250,250,145,151,0,2,2,2,0,0,
111.73,90.73,90.83,90.73,89.71,89.71,89.71,1.00,1.12,103.71,2.10,3,0,0,0,0,0,0,44.25,72,43,100,68,0,0,3,250,250,147,151,0,2,2,2,0,0,
111.75,91.06,90.61,90.83,89.71,89.94,89.83,1.00,1.23,104.21,2.08,3,0,0,0,0,0,0,44.21,72,43,100,68,0,0,3,250,250,146,151,0,2,2,2,0,0,
111.76,91.40,90.95,91.17,89.83,89.94,89.83,1.34,1.56,104.72,1.98,3,0,0,0,0,0,0,44.27,72,43,100,68,0,0,3,250,250,147,151,0,2,2,2,0,0,
111.78,90.95,91.73,91.28,89.94,90.16,90.05,1.23,1.67,105.21,2.03,3,1,0,0,0,0,0,44.25,72,43,100,68,0,0,3,250,250,146,151,0,2,2,2,0,0,
111.80,90.95,91.51,91.17,90.28,90.39,90.28,0.89,1.23,105.72,2.08,3,0,0,0,0,0,0,44.46,72,43,100,68,0,0,3,250,250,147,151,0,2,2,2,0,0,
111.82,91.28,91.62,91.40,90.28,90.50,90.39,1.00,1.23,106.23,2.05,3,0,0,0,0,0,0,44.59,72,43,100,68,0,0,3,250,250,148,151,0,2,2,2,0,0,
111.85,92.07,91.51,91.73,90.50,90.61,90.50,1.23,1.56,106.73,2.03,3,0,0,0,0,0,0,44.60,72,43,100,68,0,0,3,250,250,147,151,0,2,2,2,0,0,
111.87,91.96,91.96,91.96,90.83,90.83,90.83,1.12,1.12,107.25,2.13,3,0,0,0,0,0,0,44.88,72,43,100,68,0,0,3,250,250,147,151,0,2,2,2,0,0,
111.89,91.96,92.41,92.18,90.95,91.06,90.95,1.23,1.45,107.75,2.11,3,2,0,0,0,0,0,44.87,72,43,100,68,0,0,3,250,250,147,152,0,2,2,2,0,0,
111.91,92.18,92.63,92.41,90.95,91.06,90.95,1.45,1.67,108.26,2.03,3,1,0,0,0,0,0,45.07,72,43,100,68,0,0,3,250,250,147,152,0,2,2,2,0,0,
111.92,92.18,92.63,92.41,90.95,91.06,90.95,1.45,1.67,108.26,2.03,3,0,0,0,0,0,0,45.04,72,43,100,68,0,0,3,250,250,147,152,0,2,2,2,0,0,
111.94,92.30,92.41,92.30,91.17,91.17,91.17,1.12,1.23,108.92,2.05,3,1,0,0,0,0,0,45.04,72,43,100,68,0,0,3,250,250,147,152,0,2,2,2,0,0,
111.96,92.52,92.18,92.30,91.40,91.62,91.51,0.78,1.00,109.55,2.12,3,1,0,0,0,0,0,45.09,72,43,100,68,0,0,3,250,250,147,152,0,2,2,2,0,0,
111.98,92.63,93.08,92.85,91.51,91.73,91.62,1.23,1.45,109.94,2.12,3,1,0,0,0,0,0,45.09,72,43,100,68,0,0,3,250,250,147,152,0,2,2,2,0,0,
112.01,92.63,93.08,92.85,91.51,91.73,91.62,1.23,1.45,109.94,2.12,3,1,0,0,0,0,0,45.23,72,43,100,68,0,0,3,250,250,146,152,0,2,2,2,0,0,
112.03,93.08,93.42,93.19,91.96,92.07,91.96,1.23,1.45,110.96,2.13,3,1,0,0,0,0,0,45.23,72,43,100,68,0,0,3,250,250,146,152,0,2,2,2,0,0,
112.05,93.08,93.42,93.19,91.96,92.07,91.96,1.23,1.45,110.96,2.13,3,0,0,0,0,0,0,45.25,72,43,100,68,0,0,3,250,250,146,152,0,2,2,2,0,0,
112.07,92.85,93.75,93.30,92.18,92.30,92.18,1.12,1.56,111.98,2.10,3,0,0,0,0,0,0,45.56,72,43,100,68,0,0,3,250,250,147,152,0,2,2,2,0,0,
112.08,93.75,93.87,93.75,92.52,92.41,92.41,1.34,1.45,112.50,2.12,3,1,0,0,0,0,0,45.85,72,43,100,68,0,0,3,250,250,138,151,0,2,2,2,0,0,
112.10,94.09,93.87,93.98,92.52,92.52,92.52,1.45,1.56,113.01,2.11,3,0,0,0,0,0,0,45.85,72,43,100,68,0,0,3,250,250,138,151,0,2,2,2,0,0,
112.12,94.09,93.87,93.98,92.52,92.52,92.52,1.45,1.56,113.01,2.11,3,1,0,0,0,0,0,45.95,70,43,100,68,0,0,3,250,250,146,150,0,2,2,2,0,0,
112.14,93.87,93.87,93.87,92.52,92.85,92.63,1.23,1.23,114.03,2.04,3,0,0,0,0,0,0,45.94,70,44,100,68,0,0,3,250,250,147,149,0,2,2,2,0,0,
112.17,94.20,93.75,93.98,92.85,93.19,92.97,1.00,1.23,114.55,2.10,3,1,0,0,0,0,0,45.94,69,44,100,68,0,0,3,250,250,147,149,0,2,2,2,0,0,
112.19,94.09,94.09,94.09,93.64,93.42,93.53,0.55,0.55,115.07,2.24,3,1,0,0,0,0,0,45.75,68,44,100,68,0,0,3,250,250,147,149,0,2,2,2,0,0,
112.21,94.09,94.09,94.09,93.64,93.42,93.53,0.55,0.55,115.07,2.24,4,3,0,0,0,0,0,45.90,68,44,100,68,0,0,3,250,250,147,149,0,2,2,2,0,0,
112.23,94.87,94.42,94.65,93.64,93.64,93.64,1.00,1.23,116.10,2.17,4,2,0,0,0,0,0,45.87,65,44,100,68,0,0,3,250,250,148,147,0,2,2,2,0,0,
112.25,94.42,94.99,94.65,93.87,93.64,93.75,0.89,1.23,116.61,2.16,4,2,0,0,0,0,0,46.23,64,44,100,68,0,0,3,250,250,148,146,0,2,2,2,0,0,
112.26,94.65,95.21,94.87,93.87,94.09,93.98,0.89,1.23,117.14,2.18,4,0,0,0,0,0,0,46.23,64,44,100,68,0,0,3,250,250,148,146,0,2,2,2,0,0,
112.28,94.65,95.21,94.87,93.87,94.09,93.98,0.89,1.23,117.14,2.18,4,0,0,0,0,0,0,46.48,64,44,100,68,0,0,3,250,250,148,147,0,2,2,2,0,0,
112.30,95.10,95.10,95.10,93.75,94.20,93.98,1.12,1.12,118.18,2.09,4,4,0,0,0,0,0,46.54,64,44,100,68,0,0,3,250,250,149,147,0,2,2,2,0,0,
112.32,95.66,95.55,95.55,94.42,94.65,94.54,1.00,1.12,118.71,2.21,3,4,0,0,0,0,0,46.54,64,44,100,68,0,0,3,250,250,149,147,0,2,2,2,0,0,
112.35,95.66,95.55,95.55,94.42,94.65,94.54,1.00,1.12,118.71,2.21,3,4,0,0,0,0,0,46.71,64,44,100,68,0,0,3,250,250,149,147,0,2,2,2,0,0,
112.37,95.55,95.88,95.66,94.54,94.87,94.65,1.00,1.23,119.76,2.15,3,2,0,0,0,0,0,46.82,64,44,100,68,0,0,3,250,250,150,147,0,2,2,2,0,0,
112.39,96.11,96.11,96.11,94.76,95.10,94.87,1.23,1.23,120.28,2.17,3,0,0,0,0,0,0,46.82,64,45,100,68,0,0,3,250,250,150,147,0,2,2,2,0,0,
112.41,95.44,96.44,95.88,95.10,95.21,95.10,0.78,1.34,120.81,2.19,3,1,0,0,0,0,0,46.76,64,45,100,68,0,0,3,250,250,149,147,0,2,2,2,0,0,
112.42,95.44,96.44,95.88,95.10,95.21,95.10,0.78,1.34,120.81,2.19,3,1,0,0,0,0,0,46.86,64,45,100,68,0,0,3,250,250,150,147,0,2,2,2,0,0,
112.44,96.56,96.56,96.56,95.32,95.44,95.32,1.23,1.23,121.87,2.16,3,3,0,0,0,0,0,46.86,64,45,100,68,0,0,3,250,250,150,147,0,2,2,2,0,0,
112.46,96.78,96.89,96.78,95.77,95.66,95.66,1.12,1.23,122.40,2.21,3,0,0,0,0,0,0,47.05,64,45,100,68,0,0,3,250,250,150,147,0,2,2,2,0,0,
112.48,96.44,95.66,96.00,95.77,95.88,95.77,0.22,0.67,122.93,2.20,3,1,0,0,0,0,0,47.09,64,45,100,68,0,0,3,250,250,149,147,0,2,2,2,0,0,
112.51,97.12,97.12,97.12,95.66,95.88,95.77,1.34,1.34,123.58,2.15,3,1,0,0,0,0,0,47.27,64,45,100,68,0,0,3,250,250,149,146,0,2,2,2,0,0,
112.53,97.00,96.78,96.89,96.00,96.11,96.00,0.89,1.00,124.00,2.17,3,1,0,0,0,0,0,47.27,63,45,100,68,0,0,3,250,250,149,146,0,2,2,2,0,0,
112.55,97.12,97.12,97.12,96.33,96.33,96.33,0.78,0.78,124.53,2.22,3,1,0,0,0,0,0,47.18,63,45,100,68,0,0,3,250,250,149,146,0,2,2,2,0,0,
112.57,97.23,97.00,97.12,96.22,96.44,96.33,0.78,0.89,125.06,2.18,3,1,0,0,0,0,0,47.42,63,45,100,68,0,0,3,250,250,149,144,0,2,2,2,0,0,
112.59,97.12,97.68,97.34,96.44,96.56,96.44,0.89,1.23,126.04,2.14,3,1,0,0,0,0,0,47.42,58,44,100,68,0,0,3,250,250,149,144,0,2,2,2,0,0,
112.61,97.79,97.45,97.57,96.78,96.78,96.78,0.78,1.00,126.28,2.20,3,2,0,0,0,0,0,47.81,52,44,100,68,0,0,3,250,250,146,132,0,2,2,2,0,0,
112.63,97.45,98.35,97.90,96.78,97.12,96.89,1.00,1.45,126.71,2.20,3,2,0,0,0,0,0,47.76,44,44,100,68,0,0,3,250,250,146,119,0,2,2,2,0,0,
112.65,98.35,97.79,98.01,96.89,97.00,96.89,1.12,1.45,127.26,2.16,3,3,0,0,0,0,0,48.02,33,42,100,68,0,0,3,250,250,150,151,0,2,2,2,0,0,
112.67,98.46,98.01,98.24,97.12,97.00,97.00,1.23,1.45,127.94,2.14,3,1,0,0,0,0,0,47.91,19,33,100,68,0,0,3,250,250,141,139,0,2,2,2,0,0,
